x,Japanese,Mediterranean,Thai,Hungarian,Spanish
75,2089.0819380011667,455.0819380011667,351.0819380011667,141.0819380011667,325.0819380011667
76,2089.4460722555277,455.44607225552755,351.44607225552755,141.44607225552755,325.44607225552755
77,2089.806761931368,455.8067619313678,351.8067619313678,141.80676193136784,325.8067619313678
78,2090.1639709600204,456.1639709600205,352.1639709600205,142.16397096002052,326.1639709600205
79,2090.5176636208803,456.5176636208804,352.5176636208804,142.5176636208804,326.5176636208804
80,2090.867804544976,456.86780454497614,352.86780454497614,142.86780454497614,326.86780454497614
81,2091.2143587185074,457.2143587185071,353.2143587185071,143.21435871850713,327.2143587185071
82,2091.5572914863446,457.5572914863448,353.5572914863448,143.5572914863448,327.5572914863448
83,2091.896568555498,457.8965685554981,353.8965685554981,143.89656855549813,327.8965685554981
84,2092.232155998543,458.23215599854296,354.23215599854296,144.23215599854296,328.23215599854296
85,2092.564020257015,458.56402025701465,354.56402025701465,144.56402025701465,328.56402025701465
86,2092.892128144764,458.89212814476383,354.89212814476383,144.89212814476383,328.89212814476383
87,2093.216446851275,459.21644685127524,355.21644685127524,145.21644685127524,329.21644685127524
88,2093.5369439449487,459.53694394494846,355.53694394494846,145.53694394494846,329.53694394494846
89,2093.8535873763412,459.8535873763412,355.8535873763412,145.85358737634118,329.8535873763412
90,2094.1663454813743,460.16634548137415,356.16634548137415,146.16634548137418,330.16634548137415
91,2094.4751869844977,460.47518698449755,356.47518698449755,146.47518698449753,330.47518698449755
92,2094.7800810018184,460.7800810018183,356.7800810018183,146.7800810018183,330.7800810018183
93,2095.0809970441887,461.08099704418885,357.08099704418885,147.08099704418885,331.08099704418885
94,2095.3779050202556,461.3779050202557,357.3779050202557,147.37790502025572,331.3779050202557
95,2095.6707752394686,461.6707752394687,357.6707752394687,147.6707752394687,331.6707752394687
96,2095.9595784150497,461.9595784150499,357.9595784150499,147.95957841504992,331.9595784150499
97,2096.2442856669227,462.2442856669225,358.2442856669225,148.2442856669225,332.2442856669225
98,2096.5248685245983,462.5248685245985,358.5248685245985,148.52486852459853,332.5248685245985
99,2096.801298930026,462.801298930026,358.801298930026,148.80129893002604,332.801298930026
100,2097.0735492403946,463.0735492403948,359.0735492403948,149.0735492403948,333.0735492403948
101,2097.341592230901,463.34159223090074,359.34159223090074,149.34159223090074,333.34159223090074
102,2097.605401097468,463.60540109746813,359.60540109746813,149.60540109746813,333.60540109746813
103,2097.86494945943,463.8649494594302,359.8649494594302,149.86494945943016,333.8649494594302
104,2098.120211362167,464.1202113621669,360.1202113621669,150.1202113621669,334.1202113621669
105,2098.371161279701,464.37116127970086,360.37116127970086,150.37116127970086,334.37116127970086
106,2098.617774117249,464.6177741172493,360.6177741172493,150.61777411724933,334.6177741172493
107,2098.860025213734,464.8600252137341,360.8600252137341,150.86002521373408,334.8600252137341
108,2099.0978903442474,465.0978903442474,361.0978903442474,151.0978903442474,335.0978903442474
109,2099.3313457224745,465.33134572247434,361.33134572247434,151.33134572247437,335.33134572247434
110,2099.5603680030717,465.56036800307174,361.56036800307174,151.56036800307177,335.56036800307174
111,2099.7849342840022,465.78493428400236,361.78493428400236,151.7849342840024,335.78493428400236
112,2100.0050221088254,466.00502210882524,362.00502210882524,152.00502210882524,336.00502210882524
113,2100.2206094689413,466.2206094689413,362.2206094689413,152.2206094689413,336.2206094689413
114,2100.431674805794,466.43167480579416,362.43167480579416,152.43167480579416,336.43167480579416
115,2100.638197013026,466.63819701302606,362.63819701302606,152.63819701302606,336.63819701302606
116,2100.840155438588,466.84015543858834,362.84015543858834,152.84015543858834,336.84015543858834
117,2101.0375298868066,467.0375298868068,363.0375298868068,153.0375298868068,337.0375298868068
118,2101.230300620401,467.230300620401,363.230300620401,153.230300620401,337.230300620401
119,2101.4184483624585,467.4184483624583,363.4184483624583,153.41844836245832,337.4184483624583
120,2101.6019542983613,467.6019542983613,363.6019542983613,153.6019542983613,337.6019542983613
121,2101.7808000776695,467.7808000776693,363.7808000776693,153.7808000776693,337.7808000776693
122,2101.9549678159533,467.9549678159534,363.9549678159534,153.95496781595338,337.9549678159534
123,2102.1244400965847,468.12444009658486,364.12444009658486,154.12444009658486,338.12444009658486
124,2102.289199972477,468.2891999724769,364.2891999724769,154.28919997247695,338.2891999724769
125,2102.4492309677794,468.44923096777933,364.44923096777933,154.4492309677793,338.44923096777933
126,2102.604517079526,468.6045170795258,364.6045170795258,154.60451707952578,338.6045170795258
127,2102.755042779235,468.7550427792346,364.7550427792346,154.7550427792346,338.7550427792346
128,2102.900793014461,468.9007930144612,364.9007930144612,154.90079301446124,338.9007930144612
129,2103.041753210304,469.0417532103036,365.0417532103036,155.04175321030363,339.0417532103036
130,2103.17790927086,469.17790927085963,365.17790927085963,155.17790927085966,339.17790927085963
131,2103.3092475806366,469.3092475806367,365.3092475806367,155.3092475806367,339.3092475806367
132,2103.435755005913,469.4357550059133,365.4357550059133,155.43575500591328,339.4357550059133
133,2103.5574188960522,469.55741889605224,365.55741889605224,155.55741889605224,339.55741889605224
134,2103.674227084766,469.67422708476596,365.67422708476596,155.67422708476596,339.67422708476596
135,2103.7861678913328,469.786167891333,365.786167891333,155.78616789133295,339.786167891333
136,2103.893230121766,469.8932301217658,365.8932301217658,155.8932301217658,339.8932301217658
137,2103.9954030699305,469.9954030699307,365.9954030699307,155.99540306993072,339.9954030699307
138,2104.092676518618,470.09267651861796,366.09267651861796,156.092676518618,340.09267651861796
139,2104.1850407405636,470.1850407405638,366.1850407405638,156.18504074056384,340.1850407405638
140,2104.272486499423,470.272486499423,366.272486499423,156.272486499423,340.272486499423
141,2104.3550050506924,470.3550050506925,366.3550050506925,156.3550050506925,340.3550050506925
142,2104.432588142586,470.432588142586,366.432588142586,156.43258814258598,340.432588142586
143,2104.505228016859,470.5052280168589,366.5052280168589,156.5052280168589,340.5052280168589
144,2104.5729174095845,470.5729174095843,366.5729174095843,156.5729174095843,340.5729174095843
145,2104.6356495518794,470.6356495518794,366.6356495518794,156.63564955187942,340.6356495518794
146,2104.6934181705824,470.6934181705822,366.6934181705822,156.69341817058225,340.6934181705822
147,2104.746217488879,470.74621748887904,366.74621748887904,156.74621748887904,340.74621748887904
148,2104.794042226882,470.79404222688197,366.79404222688197,156.794042226882,340.79404222688197
149,2104.8368876021573,470.83688760215716,366.83688760215716,156.83688760215716,340.83688760215716
150,2104.8747493302026,470.87474933020275,366.87474933020275,156.87474933020272,340.87474933020275
151,2104.9076236248775,470.90762362487743,366.90762362487743,156.9076236248774,340.90762362487743
152,2104.9355071987793,470.93550719877913,366.93550719877913,156.93550719877913,340.93550719877913
153,2104.9583972635737,470.95839726357383,366.95839726357383,156.9583972635738,340.95839726357383
154,2104.976291530274,470.97629153027395,366.97629153027395,156.97629153027395,340.97629153027395
155,2104.989188209468,470.98918820946784,366.98918820946784,156.98918820946784,340.98918820946784
156,2104.997086011498,470.9970860114983,366.9970860114983,156.9970860114983,340.9970860114983
157,2104.999984146592,470.9999841465917,366.9999841465917,156.99998414659171,340.9999841465917
158,2104.997882324937,470.997882324937,366.997882324937,156.997882324937,340.997882324937
159,2104.9907807567147,470.99078075671457,366.99078075671457,156.99078075671454,340.99078075671457
160,2104.9786801520754,470.97868015207524,366.97868015207524,156.97868015207524,340.97868015207524
161,2104.9615817210697,470.96158172106954,366.96158172106954,156.96158172106954,340.96158172106954
162,2104.9394871735262,470.9394871735262,366.9394871735262,156.9394871735262,340.9394871735262
163,2104.912398718882,470.9123987188816,366.9123987188816,156.91239871888163,340.9123987188816
164,2104.8803190659587,470.8803190659587,366.8803190659587,156.88031906595867,340.8803190659587
165,2104.843251422696,470.84325142269597,366.84325142269597,156.84325142269594,340.84325142269597
166,2104.801199495827,470.80119949582684,366.80119949582684,156.80119949582684,340.80119949582684
167,2104.754167490509,470.754167490509,366.754167490509,156.75416749050902,340.754167490509
168,2104.7021601099036,470.7021601099038,366.7021601099038,156.7021601099038,340.7021601099038
169,2104.645182554706,470.6451825547059,366.6451825547059,156.6451825547059,340.6451825547059
170,2104.5832405226233,470.58324052262344,366.58324052262344,156.58324052262344,340.58324052262344
171,2104.516340207808,470.5163402078079,366.5163402078079,156.5163402078079,340.5163402078079
172,2104.444488300235,470.4444883002351,366.4444883002351,156.44448830023507,340.4444883002351
173,2104.367691985036,470.36769198503583,366.36769198503583,156.36769198503583,340.36769198503583
174,2104.2859589417776,470.28595894177766,366.28595894177766,156.28595894177766,340.28595894177766
175,2104.199297343697,470.19929734369686,366.19929734369686,156.19929734369686,340.19929734369686
176,2104.107715856881,470.10771585688093,366.10771585688093,156.10771585688093,340.10771585688093
177,2104.0112236394025,470.01122363940226,366.01122363940226,156.01122363940226,340.01122363940226
178,2103.909830340402,469.9098303404022,365.9098303404022,155.90983034040224,339.9098303404022
179,2103.8035460991264,469.8035460991262,365.8035460991262,155.8035460991262,339.8035460991262
180,2103.69238154391,469.69238154390973,365.69238154390973,155.69238154390976,339.69238154390973
181,2103.576347791116,469.5763477911158,365.5763477911158,155.57634779111578,339.5763477911158
182,2103.4554564440227,469.45545644402284,365.45545644402284,155.45545644402281,339.45545644402284
183,2103.329719591665,469.32971959166485,365.32971959166485,155.32971959166488,339.32971959166485
184,2103.1991498076222,469.1991498076224,365.1991498076224,155.1991498076224,339.1991498076224
185,2103.063760148765,469.06376014876497,365.06376014876497,155.063760148765,339.06376014876497
186,2102.923564153946,468.9235641539457,364.9235641539457,154.9235641539457,338.9235641539457
187,2102.778575842647,468.77857584264723,364.77857584264723,154.7785758426472,338.77857584264723
188,2102.62880971358,468.62880971357976,364.62880971357976,154.62880971357976,338.62880971357976
189,2102.4742807432317,468.47428074323153,364.47428074323153,154.47428074323153,338.47428074323153
190,2102.3150043843707,468.3150043843707,364.3150043843707,154.31500438437072,338.3150043843707
191,2102.1509965645005,468.15099656450053,364.15099656450053,154.15099656450053,338.15099656450053
192,2101.982273684266,467.98227368426626,363.98227368426626,153.98227368426626,337.98227368426626
193,2101.8088526158153,467.8088526158153,363.8088526158153,153.8088526158153,337.8088526158153
194,2101.63075070111,467.63075070111,363.63075070111,153.63075070111003,337.63075070111
195,2101.4479857501933,467.4479857501935,363.4479857501935,153.44798575019348,337.4479857501935
196,2101.2605760394085,467.2605760394084,363.2605760394084,153.26057603940842,337.2605760394084
197,2101.06854030957,467.06854030956976,363.06854030956976,153.06854030956976,337.06854030956976
198,2100.8718977640906,466.8718977640905,362.8718977640905,152.87189776409048,336.8718977640905
199,2100.6706680670613,466.67066806706123,362.67066806706123,152.67066806706126,336.67066806706123
200,2100.464871341284,466.4648713412841,362.4648713412841,152.4648713412841,336.4648713412841
201,2100.25452816626,466.25452816626006,362.25452816626006,152.25452816626006,336.25452816626006
202,2100.0396595761313,466.0396595761314,362.0396595761314,152.03965957613136,336.0396595761314
203,2099.820287057578,465.820287057578,361.820287057578,151.82028705757799,335.820287057578
204,2099.596432547669,465.596432547669,361.596432547669,151.596432547669,335.596432547669
205,2099.368118431669,465.3681184316688,361.3681184316688,151.3681184316688,335.3681184316688
206,2099.1353675407986,465.1353675407987,361.1353675407987,151.1353675407987,335.1353675407987
207,2098.898203149954,464.89820314995393,360.89820314995393,150.8982031499539,334.89820314995393
208,2098.656648975376,464.65664897537584,360.65664897537584,150.65664897537582,334.65664897537584
209,2098.4107291722808,464.41072917228064,360.41072917228064,150.41072917228064,334.41072917228064
210,2098.1604683324435,464.16046833244366,360.16046833244366,150.16046833244368,334.16046833244366
211,2097.9058914817406,463.90589148174047,359.90589148174047,149.90589148174044,333.90589148174047
212,2097.647024077644,463.6470240776438,359.6470240776438,149.6470240776438,333.6470240776438
213,2097.3838920066787,463.3838920066785,359.3838920066785,149.38389200667848,333.3838920066785
214,2097.1165215818323,463.1165215818323,359.1165215818323,149.11652158183227,333.1165215818323
215,2096.844939539925,462.8449395399249,358.8449395399249,148.8449395399249,332.8449395399249
216,2096.569173038934,462.56917303893414,358.56917303893414,148.56917303893414,332.56917303893414
217,2096.2892496552804,462.2892496552804,358.2892496552804,148.2892496552804,332.2892496552804
218,2096.0051973810687,462.0051973810687,358.0051973810687,148.0051973810687,332.0051973810687
219,2095.71704462129,461.7170446212898,357.7170446212898,147.7170446212898,331.7170446212898
220,2095.4248201909795,461.4248201909795,357.4248201909795,147.42482019097952,331.4248201909795
221,2095.1285533123373,461.1285533123374,357.1285533123374,147.12855331233737,331.1285533123374
222,2094.8282736118044,460.8282736118043,356.8282736118043,146.82827361180432,330.8282736118043
223,2094.5240111171,460.52401111710026,356.52401111710026,146.52401111710023,330.52401111710026
224,2094.215796254221,460.215796254221,356.215796254221,146.215796254221,330.215796254221
225,2093.903659844396,459.9036598443961,355.9036598443961,145.90365984439606,329.9036598443961
226,2093.5876331010063,459.5876331010063,355.5876331010063,145.58763310100628,329.5876331010063
227,2093.2677476264626,459.26774762646266,355.26774762646266,145.26774762646266,329.26774762646266
228,2092.944035409046,458.9440354090461,354.9440354090461,144.94403540904608,328.9440354090461
229,2092.6165288197085,458.61652881970855,354.61652881970855,144.61652881970855,328.61652881970855
230,2092.285260608836,458.285260608836,354.285260608836,144.285260608836,328.285260608836
231,2091.9502639029733,457.9502639029735,353.9502639029735,143.95026390297355,327.9502639029735
232,2091.6115722015124,457.61157220151256,353.61157220151256,143.61157220151256,327.61157220151256
233,2091.269219373341,457.269219373341,353.269219373341,143.26921937334097,327.269219373341
234,2090.923239653456,456.92323965345633,352.92323965345633,142.9232396534563,326.92323965345633
235,2090.5736676395422,456.57366763954224,352.57366763954224,142.5736676395422,326.57366763954224
236,2090.2205382885086,456.2205382885088,352.2205382885088,142.2205382885088,326.2205382885088
237,2089.863886912997,455.8638869129969,351.8638869129969,141.8638869129969,325.8638869129969
238,2089.5037491778467,455.5037491778468,351.5037491778468,141.50374917784683,325.5037491778468
239,2089.140161096532,455.140161096532,351.140161096532,141.14016109653198,325.140161096532
240,2088.7731590275575,454.77315902755754,350.77315902755754,140.77315902755754,324.77315902755754
241,2088.4027796708247,454.40277967082454,350.40277967082454,140.40277967082454,324.40277967082454
242,2088.02906006396,454.02906006396006,350.02906006396006,140.02906006396003,324.02906006396006
243,2087.652037578613,453.65203757861326,349.65203757861326,139.65203757861323,323.65203757861326
244,2087.2717499167184,453.27174991671853,349.27174991671853,139.27174991671853,323.27174991671853
245,2086.888235106725,452.8882351067252,348.8882351067252,138.88823510672518,322.8882351067252
246,2086.5015314997945,452.5015314997946,348.5015314997946,138.50153149979462,322.5015314997946
247,2086.1116777659654,452.1116777659652,348.1116777659652,138.11167776596523,322.1116777659652
248,2085.7187128902856,451.7187128902856,347.7187128902856,137.7187128902856,321.7187128902856
249,2085.3226761689157,451.32267616891573,347.32267616891573,137.32267616891573,321.32267616891573
250,2084.9236072051976,450.9236072051978,346.9236072051978,136.9236072051978,320.9236072051978
251,2084.521545905696,450.52154590569563,346.52154590569563,136.52154590569563,320.52154590569563
252,2084.116532476204,450.1165324762041,346.1165324762041,136.1165324762041,320.1165324762041
253,2083.7086074177287,449.7086074177286,345.7086074177286,135.70860741772862,319.7086074177286
254,2083.297811522435,449.29781152243515,345.29781152243515,135.29781152243515,319.29781152243515
255,2082.884185869571,448.88418586957084,344.88418586957084,134.88418586957084,318.88418586957084
256,2082.467771821356,448.46777182135634,344.46777182135634,134.46777182135634,318.46777182135634
257,2082.0486110188494,448.04861101884944,344.04861101884944,134.04861101884944,318.04861101884944
258,2081.626745377781,447.62674537778105,343.62674537778105,133.62674537778105,317.62674537778105
259,2081.202217084364,447.2022170843638,343.2022170843638,133.2022170843638,317.2022170843638
260,2080.7750685910732,446.7750685910732,342.7750685910732,132.7750685910732,316.7750685910732
261,2080.345342612403,446.34534261240265,342.34534261240265,132.34534261240267,316.34534261240265
262,2079.9130821205918,445.9130821205919,341.9130821205919,131.91308212059192,315.9130821205919
263,2079.47833034133,445.47833034133,341.47833034133,131.47833034132998,315.47833034133
264,2079.0411307494323,445.0411307494324,341.0411307494324,131.0411307494324,315.0411307494324
265,2078.6015270644943,444.6015270644941,340.6015270644941,130.60152706449412,314.6015270644941
266,2078.1595632465173,444.1595632465173,340.1595632465173,130.15956324651725,314.1595632465173
267,2077.7152834915155,443.7152834915153,339.7152834915153,129.71528349151532,313.7152834915153
268,2077.2687322270936,443.26873222709355,339.26873222709355,129.26873222709355,313.26873222709355
269,2076.819954108006,442.8199541080063,338.8199541080063,128.8199541080063,312.8199541080063
270,2076.3689940116915,442.3689940116915,338.3689940116915,128.36899401169148,312.3689940116915
271,2075.915897033783,441.9158970337829,337.9158970337829,127.91589703378295,311.9158970337829
272,2075.4607084836007,441.46070848360085,337.46070848360085,127.46070848360087,311.46070848360085
273,2075.003473879621,441.00347387962097,337.00347387962097,127.00347387962097,311.00347387962097
274,2074.5442389449227,440.5442389449226,336.5442389449226,126.54423894492261,310.5442389449226
275,2074.0830496026165,440.0830496026166,336.0830496026166,126.08304960261658,310.0830496026166
276,2073.6199519712527,439.61995197125276,335.61995197125276,125.61995197125276,309.61995197125276
277,2073.1549923602083,439.15499236020844,335.15499236020844,125.15499236020841,309.15499236020844
278,2072.688217265057,438.6882172650571,334.6882172650571,124.68821726505713,308.6882172650571
279,2072.2196733629194,438.2196733629195,334.2196733629195,124.21967336291951,308.2196733629195
280,2071.7494075077952,437.74940750779524,333.74940750779524,123.74940750779524,307.74940750779524
281,2071.277466725878,437.277466725878,333.277466725878,123.277466725878,307.277466725878
282,2070.803898210853,436.8038982108527,332.8038982108527,122.8038982108527,306.8038982108527
283,2070.328749319176,436.32874931917615,332.32874931917615,122.32874931917615,306.32874931917615
284,2069.8520675653417,435.8520675653416,331.8520675653416,121.85206756534163,305.8520675653416
285,2069.373900617127,435.3739006171272,331.3739006171272,121.37390061712722,305.3739006171272
286,2068.8942962908295,434.89429629082935,330.89429629082935,120.89429629082935,304.89429629082935
287,2068.4133025464807,434.4133025464809,330.4133025464809,120.41330254648089,304.4133025464809
288,2067.9309674830556,433.93096748305555,329.93096748305555,119.93096748305554,303.93096748305555
289,2067.4473393336575,433.4473393336576,329.4473393336576,119.44733933365762,303.4473393336576
290,2066.962466460699,432.96246646069915,328.96246646069915,118.96246646069912,302.96246646069915
291,2066.476397351063,432.4763973510632,328.4763973510632,118.47639735106321,302.4763973510632
292,2065.989180611256,431.98918061125585,327.98918061125585,117.98918061125585,301.98918061125585
293,2065.500864962545,431.50086496254494,327.50086496254494,117.50086496254495,301.50086496254494
294,2065.0114992360886,431.0114992360885,327.0114992360885,117.01149923608853,301.0114992360885
295,2064.5211323680514,430.5211323680513,326.5211323680513,116.52113236805135,300.5211323680513
296,2064.0298133947117,430.02981339471165,326.02981339471165,116.02981339471165,300.02981339471165
297,2063.537591447557,429.53759144755725,325.53759144755725,115.53759144755726,299.53759144755725
298,2063.0445157483728,429.04451574837276,325.04451574837276,115.04451574837279,299.04451574837276
299,2062.550635604317,428.55063560431716,324.55063560431716,114.5506356043172,298.55063560431716
300,2062.0560004029935,428.05600040299333,324.05600040299333,114.05600040299336,298.05600040299333
301,2061.560659607509,427.5606596075092,323.5606596075092,113.5606596075092,297.5606596075092
302,2061.0646627515316,427.0646627515315,323.0646627515315,113.06466275153149,297.0646627515315
303,2060.5680594343326,426.5680594343325,322.5680594343325,112.56805943433248,296.5680594343325
304,2060.07089931583,426.0708993158301,322.0708993158301,112.07089931583009,296.0708993158301
305,2059.573232111622,425.57323211162185,321.57323211162185,111.57323211162183,295.57323211162185
306,2059.0751075880135,425.07510758801345,321.07510758801345,111.07510758801345,295.07510758801345
307,2058.5765755570424,424.5765755570422,320.5765755570422,110.57657555704216,294.5765755570422
308,2058.0776858714958,424.07768587149565,320.07768587149565,110.07768587149566,294.07768587149565
309,2057.5784884199265,423.5784884199267,319.5784884199267,109.57848841992673,293.5784884199267
310,2057.0790331216645,423.0790331216645,319.0790331216645,109.07903312166452,293.0790331216645
311,2056.5793699218225,422.5793699218227,318.5793699218227,108.57936992182269,292.5793699218227
312,2056.0795487863047,422.07954878630477,318.07954878630477,108.0795487863048,292.07954878630477
313,2055.579619696808,421.5796196968079,317.5796196968079,107.57961969680791,291.5796196968079
314,2055.0796326458244,421.07963264582435,317.07963264582435,107.07963264582435,291.07963264582435
315,2054.5796376316425,420.5796376316426,316.5796376316426,106.57963763164257,290.5796376316426
316,2054.079684653347,420.07968465334733,316.07968465334733,106.07968465334731,290.07968465334733
317,2053.5798237058198,419.5798237058198,315.5798237058198,105.5798237058198,289.5798237058198
318,2053.080104774738,419.08010477473823,315.08010477473823,105.08010477473823,289.08010477473823
319,2052.5805778315794,418.5805778315793,314.5805778315793,104.58057783157929,288.5805778315793
320,2052.081292828621,418.081292828621,314.081292828621,104.081292828621,288.081292828621
321,2051.582299693948,417.5822996939476,313.5822996939476,103.58229969394762,287.5822996939476
322,2051.0836483264566,417.08364832645674,313.08364832645674,103.08364832645674,287.08364832645674
323,2050.5853885908696,416.5853885908696,312.5853885908696,102.58538859086963,286.5853885908696
324,2050.0875703127444,416.08757031274456,312.08757031274456,102.08757031274456,286.08757031274456
325,2049.5902432734947,415.5902432734946,311.5902432734946,101.59024327349458,285.5902432734946
326,2049.0934572054093,415.0934572054091,311.0934572054091,101.09345720540911,285.0934572054091
327,2048.597261786681,414.59726178668103,310.59726178668103,100.59726178668102,284.59726178668103
328,2048.101706636439,414.1017066364386,310.1017066364386,100.10170663643864,284.1017066364386
329,2047.6068413097842,413.6068413097841,309.6068413097841,99.60684130978407,283.6068413097841
